娼,coeng1
娿,o1
婀,o2
婄,pau3
婆,po1,po2,po4
婉,jyun2
婊,biu2
婚,fan1
婢,pei5
婦,fu5,pou5
婪,laam4
婷,ting4
婿,sai3
媌,maau4
媒,mui2,mui4
媚,mei4,mei6
媛,wun4
媲,bei2
媳,sik1
媽,maa1,maa2,maa4,maa5
媾,gau3,kau1
嫁,gaa3
嫂,sou2
嫉,zat6
嫋,niu1,niu5
嫌,jim4
嫖,piu4
嫗,jyu2
嫡,dik1
嫣,jin1
嫦,soeng4
嫩,nyun6
嫪,gaau6
嫰,nyun6
嫲,maa4
嫵,mou4
嫺,haan4
嫻,haan4
嬉,hei1
嬋,sim4
嬌,giu1
嬡,oi2
嬪,ban3
嬰,jing1
嬲,lau1,lau2,nau1
嬸,sam2
孀,soeng1
孃,noeng2,noeng4
孌,lyun2
子,zi2
孑,diu1,kit3
孓,kyut3
孔,hung2
孕,jan6
孖,maa1
字,zi2,zi6
存,cyun4
孚,fu1
孜,zi1
孝,haau3
孟,maang6
季,gwai3
孤,gu1
孩,haai4
孫,syun1
孭,me1
孰,suk6
孱,saan4
孳,zi1
孵,fu1
學,hok2,hok6
孺,jyu4
孻,laai1
孽,jip6,jit6
孿,lyun1,lyun4
宀,min4
它,taa1
宅,zaak2,zaak6
宇,jyu5
守,sau2
安,on1
宋,sung3
完,jyun4
宏,wang4
宗,zung1
官,gun1
宙,zau6
定,deng6,ding2,ding6
宛,jyun1,jyun2
宜,ji2,ji4
客,haak2,haak3,hak3
宣,syun1
室,sat1
宦,waan6
宮,gung1
宰,zoi2
害,hoi6
宴,jin3
宵,siu1
家,gaa1,gaa4,gaa6
容,jung4
宿,sau3,suk1
寂,zik6
寄,gei3
寅,jan4
密,mat6
寇,kau3
富,fu3
寐,mei6
寒,hon4
寓,jyu6
寞,mok6
察,caat3
寡,gwaa2
寢,cam2
寥,leu1,liu1,liu4
實,sat6
寧,ning4
寨,zaai2,zaai6
審,sam2
寫,se2
寬,fun1
寮,liu2,liu4
寰,waan4
